,sound,points,image_name,Metadata_files
1910,flow noise,"[[859.047619047619, 1060.095238095238], [1018.5714285714287, 848.1904761904761]]",20190201T143004-File-28.png,20190201T143004-File-28Metadata
1911,flow noise,"[[1036.7831325301204, 1063.879518072289], [1178.095238095238, 860.0952380952381]]",20190201T143004-File-28.png,20190201T143004-File-28Metadata
1912,flow noise,"[[1210.2771084337348, 1061.4698795180723], [1335.2380952380952, 743.4285714285714]]",20190201T143004-File-28.png,20190201T143004-File-28Metadata
1913,flow noise,"[[1372.9277108433735, 1061.4698795180723], [1511.4285714285716, 743.4285714285714]]",20190201T143004-File-28.png,20190201T143004-File-28Metadata
1914,flow noise,"[[1524.734939759036, 1061.4698795180723], [1654.2857142857144, 772.0]]",20190201T143004-File-28.png,20190201T143004-File-28Metadata
1915,humpback,"[[399.433734939759, 587.9759036144577], [494.61445783132524, 409.6626506024096]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1916,humpback,"[[598.2289156626506, 604.8433734939758], [681.3614457831325, 492.7951807228915]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1917,humpback,"[[790.9999999999999, 497.61445783132524], [864.4939759036143, 618.0963855421686]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1918,humpback,"[[882.5662650602409, 616.8915662650602], [931.9638554216866, 474.72289156626505]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1919,humpback,"[[1160.879518072289, 637.3734939759036], [1262.0843373493974, 410.867469879518]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1920,humpback,"[[1345.2168674698794, 624.1204819277108], [1457.2650602409637, 463.8795180722891]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1921,humpback,"[[1535.5783132530119, 632.5542168674698], [1599.433734939759, 463.8795180722891]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1922,humpback,"[[2012.6867469879517, 416.8915662650602], [2095.8192771084337, 649.4216867469879]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1923,humpback,"[[1709.0722891566263, 483.15662650602405], [1799.4337349397588, 649.4216867469879]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1924,humpback,"[[581.3614457831325, 774.7228915662649], [671.722891566265, 915.6867469879517]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1925,humpback,"[[748.8313253012047, 767.4939759036143], [883.7710843373493, 914.4819277108434]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1926,humpback,"[[1336.7831325301204, 762.6746987951807], [1428.3493975903614, 898.8192771084337]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1927,humpback,"[[1441.602409638554, 700.0240963855421], [1480.156626506024, 850.6265060240962]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1928,humpback,"[[1515.0963855421685, 772.3132530120481], [1600.6385542168673, 918.0963855421685]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1929,humpback,"[[1597.024096385542, 743.3975903614457], [1666.9036144578313, 508.4578313253012]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1930,humpback,"[[1682.5662650602408, 748.2168674698794], [1717.5060240963853, 879.5421686746988]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1931,humpback,"[[1718.7108433734938, 775.9277108433735], [1823.5301204819275, 913.2771084337348]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1932,humpback,"[[980.156626506024, 340.9879518072289], [1115.0963855421685, 260.2650602409638]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1933,humpback,"[[970.952380952381, 631.5238095238095], [925.7142857142858, 962.4761904761906]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1934,humpback,"[[735.2380952380953, 529.1428571428572], [673.3333333333334, 876.7619047619048]]",20190203T190004-File-25.png,20190203T190004-File-25Metadata
1935,humpback,"[[956.0602409638553, 624.1204819277108], [1011.4285714285714, 560.0952380952381]]",20190204T010004-File-10.png,20190204T010004-File-10Metadata
1936,humpback,"[[1153.6506024096384, 701.2289156626505], [1212.6867469879517, 638.578313253012]]",20190204T010004-File-10.png,20190204T010004-File-10Metadata
1937,humpback,"[[1853.6506024096384, 626.5301204819276], [1907.867469879518, 580.7469879518071]]",20190204T010004-File-10.png,20190204T010004-File-10Metadata
1938,humpback,"[[771.722891566265, 549.4216867469879], [837.9879518072288, 595.2048192771084]]",20190207T203004-File-26.png,20190207T203004-File-26Metadata
1939,humpback,"[[1017.5060240963855, 780.7469879518071], [1084.9759036144578, 661.4698795180722]]",20190207T203004-File-26.png,20190207T203004-File-26Metadata
1940,humpback,"[[1986.1807228915661, 538.578313253012], [2048.8313253012047, 593.9999999999999]]",20190207T203004-File-26.png,20190207T203004-File-26Metadata
1941,flow noise,"[[356.6666666666667, 872.0], [470.5180722891566, 1059.0602409638552]]",20190207T203004-File-26.png,20190207T203004-File-26Metadata
1942,flow noise,"[[811.4819277108433, 1060.2650602409637], [918.5714285714286, 922.0]]",20190207T203004-File-26.png,20190207T203004-File-26Metadata
1943,flow noise,"[[320.95238095238096, 824.3809523809525], [485.94594594594594, 1060.8648648648648]]",20190208T010004-File-14.png,20190208T010004-File-14Metadata
1944,flow noise,"[[525.1351351351351, 1059.5135135135135], [690.0, 852.952380952381]]",20190208T010004-File-14.png,20190208T010004-File-14Metadata
1945,flow noise,"[[703.5135135135135, 1059.5135135135135], [878.0952380952381, 664.8571428571429]]",20190208T010004-File-14.png,20190208T010004-File-14Metadata
1946,flow noise,"[[896.7567567567568, 1059.5135135135135], [1075.7142857142858, 688.6666666666667]]",20190208T010004-File-14.png,20190208T010004-File-14Metadata
1947,flow noise,"[[1107.5675675675675, 1063.5675675675675], [1285.2380952380952, 698.1904761904763]]",20190208T010004-File-14.png,20190208T010004-File-14Metadata
1948,flow noise,"[[2004.2857142857144, 914.8571428571429], [2151.904761904762, 1062.4761904761906]]",20190208T010004-File-14.png,20190208T010004-File-14Metadata
1949,flow noise,"[[320.95238095238096, 693.4285714285714], [421.0810810810811, 1063.5675675675675]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1950,flow noise,"[[432.8571428571429, 1062.4761904761906], [613.8095238095239, 702.952380952381]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1951,flow noise,"[[621.081081081081, 1060.8648648648648], [763.8095238095239, 591.047619047619]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1952,flow noise,"[[768.3783783783784, 1059.5135135135135], [942.3809523809524, 676.7619047619048]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1953,flow noise,"[[951.9047619047619, 1067.2380952380952], [1128.095238095238, 729.1428571428572]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1954,flow noise,"[[1372.4324324324325, 1064.918918918919], [1492.3809523809525, 769.6190476190477]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1955,flow noise,"[[1509.047619047619, 907.7142857142858], [1644.7619047619048, 1060.095238095238]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1956,flow noise,"[[1163.8095238095239, 879.1428571428571], [1323.3333333333335, 1062.4761904761906]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1957,humpback,"[[478.09523809523813, 498.19047619047626], [542.3809523809524, 572.0]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1958,humpback,"[[1009.047619047619, 264.8571428571429], [1070.952380952381, 402.95238095238096]]",20190209T100004-File-10.png,20190209T100004-File-10Metadata
1959,humpback,"[[350.0361445783132, 534.9638554216867], [415.09638554216866, 591.5903614457831]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1960,humpback,"[[457.2650602409638, 595.2048192771084], [531.9638554216867, 466.2891566265059]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1961,humpback,"[[539.1927710843373, 703.6385542168674], [601.8433734939758, 636.1686746987951]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1962,humpback,"[[616.301204819277, 606.0481927710842], [718.710843373494, 695.2048192771084]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1963,humpback,"[[601.8433734939758, 819.301204819277], [710.2771084337348, 922.9156626506024]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1964,humpback,"[[1337.987951807229, 531.3493975903614], [1394.6144578313251, 581.9518072289156]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1965,humpback,"[[1524.734939759036, 736.1686746987951], [1560.879518072289, 666.2891566265059]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1966,flow noise,"[[375.7142857142857, 926.7619047619048], [490.99999999999994, 1060.2650602409637]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1967,flow noise,"[[552.4457831325301, 1060.2650602409637], [666.1904761904763, 950.5714285714287]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1968,flow noise,"[[1222.3253012048192, 1063.879518072289], [1375.7142857142858, 862.4761904761906]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1969,flow noise,"[[1393.4096385542168, 1062.6746987951806], [1547.142857142857, 836.2857142857142]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1970,flow noise,"[[1063.289156626506, 1063.879518072289], [1223.3333333333335, 867.2380952380952]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1971,flow noise,"[[2047.6265060240962, 1063.879518072289], [2123.3333333333335, 898.1904761904761]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1972,flow noise,"[[373.33333333333337, 969.6190476190477], [318.57142857142856, 1062.4761904761906]]",20190209T173004-File-11.png,20190209T173004-File-11Metadata
1973,flow noise,"[[318.57142857142856, 645.8095238095239], [392.7027027027027, 1059.5135135135135]]",20190210T023004-File-16.png,20190210T023004-File-16Metadata
1974,flow noise,"[[400.81081081081084, 1059.5135135135135], [540.0, 598.1904761904763]]",20190210T023004-File-16.png,20190210T023004-File-16Metadata
1975,flow noise,"[[551.9047619047619, 1062.4761904761906], [737.6190476190476, 519.6190476190476]]",20190210T023004-File-16.png,20190210T023004-File-16Metadata
1976,flow noise,"[[748.1081081081081, 1062.2162162162163], [918.5714285714286, 738.6666666666667]]",20190210T023004-File-16.png,20190210T023004-File-16Metadata
1977,flow noise,"[[931.8918918918919, 1059.5135135135135], [1075.7142857142858, 622.0]]",20190210T023004-File-16.png,20190210T023004-File-16Metadata
1978,flow noise,"[[1690.0, 912.4761904761906], [1859.047619047619, 1062.4761904761906]]",20190210T023004-File-16.png,20190210T023004-File-16Metadata
1979,humpback,"[[317.5060240963855, 977.1325301204818], [370.5180722891566, 896.4096385542168]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1980,humpback,"[[317.5060240963855, 857.8554216867469], [377.74698795180717, 763.8795180722891]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1981,humpback,"[[448.8313253012048, 990.3855421686746], [528.3493975903614, 909.6626506024095]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1982,humpback,"[[464.4939759036144, 861.4698795180723], [536.7831325301204, 792.7951807228915]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1983,humpback,"[[539.1927710843373, 914.4819277108434], [583.7710843373493, 983.1566265060239]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1984,humpback,"[[612.6867469879518, 1002.433734939759], [694.6144578313252, 940.9879518072289]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1985,humpback,"[[627.144578313253, 900.0240963855422], [693.4096385542168, 842.1927710843372]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1986,humpback,"[[811.4819277108433, 563.8795180722891], [899.433734939759, 661.4698795180722]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1987,humpback,"[[1015.0963855421685, 840.9879518072289], [1113.8915662650602, 696.4096385542168]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1988,humpback,"[[1189.7951807228915, 762.6746987951807], [1274.1325301204818, 849.4216867469879]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1989,humpback,"[[1203.0481927710841, 971.1084337349396], [1257.2650602409637, 915.6867469879517]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1990,humpback,"[[1363.289156626506, 890.3855421686746], [1436.7831325301204, 814.4819277108433]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1991,humpback,"[[1342.8072289156626, 998.8192771084337], [1433.168674698795, 931.3493975903614]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1992,humpback,"[[1527.1445783132529, 891.590361445783], [1617.5060240963853, 827.734939759036]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1993,humpback,"[[1451.2409638554216, 914.4819277108434], [1487.3855421686746, 961.4698795180723]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1994,humpback,"[[1203.0481927710841, 510.867469879518], [1239.1927710843372, 560.2650602409637]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1995,humpback,"[[1742.8072289156626, 539.7831325301204], [1817.5060240963853, 601.2289156626505]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1996,humpback,"[[1946.4216867469877, 810.867469879518], [2011.4819277108431, 687.9759036144577]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1997,humpback,"[[2100.6385542168673, 867.4939759036145], [2157.2650602409635, 790.3855421686746]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1998,humpback,"[[2093.4096385542166, 979.5421686746986], [2158.469879518072, 914.4819277108434]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
1999,humpback,"[[475.33734939759034, 613.2771084337348], [512.6867469879518, 543.3975903614457]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
2000,humpback,"[[831.9638554216867, 122.91566265060237], [898.2289156626505, 245.80722891566262]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
2001,flow noise,"[[704.2530120481927, 1060.2650602409637], [849.5238095238095, 795.8095238095239]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
2002,flow noise,"[[852.4457831325301, 1062.6746987951806], [968.5714285714286, 855.3333333333335]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
2003,flow noise,"[[1593.4096385542168, 1060.2650602409637], [1725.7142857142858, 852.952380952381]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
2004,humpback,"[[1827.1445783132529, 118.09638554216866], [1883.7710843373493, 213.2771084337349]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
2005,humpback,"[[901.9047619047619, 93.42857142857144], [987.6190476190477, 245.80952380952385]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
2006,humpback,"[[382.8571428571429, 867.2380952380952], [428.09523809523813, 988.6666666666667]]",20190210T040004-File-4.png,20190210T040004-File-4Metadata
2007,flow noise,"[[358.4698795180723, 1060.2650602409637], [456.6666666666667, 955.3333333333335]]",20190210T053004-File-26.png,20190210T053004-File-26Metadata
2008,flow noise,"[[770.5180722891565, 1061.4698795180723], [930.4761904761905, 860.0952380952381]]",20190210T053004-File-26.png,20190210T053004-File-26Metadata
2009,flow noise,"[[954.2857142857143, 1067.2380952380952], [1144.7619047619048, 802.952380952381]]",20190210T053004-File-26.png,20190210T053004-File-26Metadata
2010,flow noise,"[[1148.8313253012047, 1063.879518072289], [1332.857142857143, 631.5238095238095]]",20190210T053004-File-26.png,20190210T053004-File-26Metadata
2011,flow noise,"[[1342.8072289156626, 1062.6746987951806], [1540.0, 929.1428571428571]]",20190210T053004-File-26.png,20190210T053004-File-26Metadata
2012,flow noise,"[[1580.4761904761906, 1062.4761904761906], [1761.4285714285716, 810.0952380952381]]",20190210T053004-File-26.png,20190210T053004-File-26Metadata
2013,flow noise,"[[315.6756756756757, 1063.5675675675675], [506.66666666666674, 672.0]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2014,flow noise,"[[515.6756756756757, 1062.2162162162163], [678.0952380952381, 631.5238095238095]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2015,flow noise,"[[695.4054054054054, 1063.5675675675675], [920.952380952381, 662.4761904761905]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2016,flow noise,"[[929.1891891891892, 1063.5675675675675], [1094.7619047619048, 793.4285714285714]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2017,flow noise,"[[1102.162162162162, 1062.2162162162163], [1273.3333333333335, 826.7619047619048]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2018,flow noise,"[[1287.2972972972973, 1063.5675675675675], [1425.7142857142858, 774.3809523809524]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2019,flow noise,"[[1585.945945945946, 1059.5135135135135], [1797.142857142857, 879.1428571428571]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2020,flow noise,"[[1812.972972972973, 1060.8648648648648], [1970.952380952381, 831.5238095238096]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2021,humpback,"[[688.6486486486486, 586.5405405405405], [742.7027027027027, 504.1081081081081]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2022,humpback,"[[779.1891891891892, 616.2702702702703], [864.3243243243244, 498.7027027027027]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2023,humpback,"[[1600.8108108108108, 612.2162162162163], [1668.3783783783783, 505.4594594594595]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2024,humpback,"[[1685.945945945946, 598.7027027027027], [1648.1081081081081, 547.3513513513514]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2025,humpback,"[[1869.7297297297298, 541.9459459459459], [1918.3783783783783, 591.9459459459459]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2026,humpback,"[[2113.809523809524, 500.57142857142856], [2154.285714285714, 598.1904761904763]]",20190210T160004-File-9.png,20190210T160004-File-9Metadata
2027,flow noise,"[[318.57142857142856, 583.9047619047619], [407.56756756756755, 1064.918918918919]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2028,flow noise,"[[411.6216216216216, 1062.2162162162163], [675.7142857142858, 593.4285714285714]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2029,flow noise,"[[670.952380952381, 1060.095238095238], [885.2380952380953, 598.1904761904763]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2030,flow noise,"[[890.0, 1060.8648648648648], [1094.7619047619048, 624.3809523809524]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2031,flow noise,"[[1129.1891891891892, 1063.5675675675675], [1261.4285714285716, 683.9047619047619]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2032,humpback,"[[1308.918918918919, 754.1081081081081], [1353.5135135135135, 701.4054054054054]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2033,humpback,"[[1514.3243243243244, 587.8918918918919], [1569.7297297297298, 516.2702702702703]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2034,humpback,"[[1599.4594594594594, 620.3243243243244], [1660.2702702702702, 528.4324324324324]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2035,flow noise,"[[2023.3333333333335, 800.5714285714287], [2163.809523809524, 1062.4761904761906]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2036,flow noise,"[[1316.1904761904761, 888.6666666666667], [1463.8095238095239, 1060.095238095238]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2037,flow noise,"[[1854.2857142857144, 867.2380952380952], [1968.5714285714287, 1057.7142857142858]]",20190210T173004-File-25.png,20190210T173004-File-25Metadata
2038,flow noise,"[[316.3012048192771, 1063.879518072289], [663.8095238095239, 705.3333333333334]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2039,flow noise,"[[681.3614457831325, 1060.2650602409637], [856.6666666666667, 688.6666666666667]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2040,flow noise,"[[1113.8915662650602, 1061.4698795180723], [1280.4761904761906, 526.7619047619048]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2041,flow noise,"[[1289.7951807228915, 1060.2650602409637], [1461.4285714285716, 745.8095238095239]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2042,flow noise,"[[1518.7108433734938, 1063.879518072289], [1718.5714285714287, 681.5238095238095]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2043,flow noise,"[[1735.5783132530119, 1060.2650602409637], [1897.142857142857, 831.5238095238096]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2044,flow noise,"[[1907.867469879518, 1062.6746987951806], [2056.666666666667, 619.6190476190477]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2045,flow noise,"[[2057.2650602409635, 1061.4698795180723], [2164.4939759036142, 948.2168674698794]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2046,flow noise,"[[1106.6666666666667, 836.2857142857142], [863.8095238095239, 1062.4761904761906]]",20190212T023004-File-17.png,20190212T023004-File-17Metadata
2047,flow noise,"[[346.4216867469879, 1061.4698795180723], [520.952380952381, 488.66666666666674]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2048,flow noise,"[[527.144578313253, 1061.4698795180723], [670.952380952381, 445.80952380952385]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2049,flow noise,"[[684.9759036144578, 1061.4698795180723], [870.952380952381, 479.1428571428572]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2050,flow noise,"[[880.156626506024, 1061.4698795180723], [1063.8095238095239, 543.4285714285714]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2051,flow noise,"[[1073.3333333333335, 1060.095238095238], [1273.3333333333335, 622.0]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2052,flow noise,"[[1282.5662650602408, 1060.2650602409637], [1451.904761904762, 533.9047619047619]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2053,flow noise,"[[1462.0843373493974, 1061.4698795180723], [1651.904761904762, 505.33333333333337]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2054,flow noise,"[[1657.2650602409637, 1062.6746987951806], [1851.904761904762, 652.952380952381]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2055,flow noise,"[[1877.7469879518071, 1061.4698795180723], [2082.857142857143, 745.8095238095239]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2056,flow noise,"[[2095.8192771084337, 1062.6746987951806], [2166.190476190476, 762.4761904761905]]",20190213T040004-File-17.png,20190213T040004-File-17Metadata
2057,flow noise,"[[697.1428571428572, 664.8571428571429], [858.918918918919, 1063.5675675675675]]",20190213T040004-File-28.png,20190213T040004-File-28Metadata
2058,flow noise,"[[864.3243243243244, 1064.918918918919], [1018.5714285714287, 657.7142857142858]]",20190213T040004-File-28.png,20190213T040004-File-28Metadata
2059,flow noise,"[[1041.3513513513515, 1063.5675675675675], [1240.0, 598.1904761904763]]",20190213T040004-File-28.png,20190213T040004-File-28Metadata
2060,flow noise,"[[1244.0540540540542, 1063.5675675675675], [1401.904761904762, 619.6190476190477]]",20190213T040004-File-28.png,20190213T040004-File-28Metadata
2061,flow noise,"[[1412.972972972973, 1062.2162162162163], [1611.4285714285716, 605.3333333333334]]",20190213T040004-File-28.png,20190213T040004-File-28Metadata
2062,flow noise,"[[1630.5405405405406, 1062.2162162162163], [1804.2857142857144, 664.8571428571429]]",20190213T040004-File-28.png,20190213T040004-File-28Metadata
2063,flow noise,"[[1859.047619047619, 1064.857142857143], [2018.5714285714287, 574.3809523809524]]",20190213T040004-File-28.png,20190213T040004-File-28Metadata
2064,flow noise,"[[390.0, 869.6190476190477], [485.23809523809524, 1060.095238095238]]",20190213T040004-File-28.png,20190213T040004-File-28Metadata
2065,humpback,"[[741.6024096385541, 302.433734939759], [531.9638554216867, 415.6867469879518]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2066,humpback,"[[525.9397590361446, 249.42168674698792], [741.6024096385541, 313.27710843373495]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2067,humpback,"[[778.9518072289156, 508.4578313253012], [858.4698795180722, 598.8192771084337]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2068,humpback,"[[354.2857142857143, 693.4285714285714], [497.14285714285717, 993.4285714285716]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2069,humpback,"[[944.7619047619048, 705.3333333333334], [1057.2650602409637, 868.6987951807228]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2070,humpback,"[[1130.4761904761906, 714.8571428571429], [1224.734939759036, 849.4216867469879]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2071,humpback,"[[1517.5060240963853, 443.39759036144574], [1598.2289156626505, 597.6144578313252]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2072,humpback,"[[1680.156626506024, 727.734939759036], [1762.0843373493974, 861.4698795180723]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2073,humpback,"[[1880.156626506024, 726.5301204819276], [1950.036144578313, 862.6746987951806]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2074,humpback,"[[1256.0602409638552, 413.27710843373484], [1481.3614457831325, 234.96385542168673]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2075,flow noise,"[[490.0, 917.2380952380952], [597.0240963855421, 1061.4698795180723]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2076,flow noise,"[[803.0481927710842, 1062.6746987951806], [923.3333333333334, 817.2380952380952]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2077,flow noise,"[[946.4216867469879, 1062.6746987951806], [1068.5714285714287, 876.7619047619048]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2078,flow noise,"[[1077.7469879518071, 1060.2650602409637], [1247.142857142857, 881.5238095238096]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2079,flow noise,"[[1262.0843373493974, 1061.4698795180723], [1404.2857142857144, 869.6190476190477]]",20190215T220004-File-25.png,20190215T220004-File-25Metadata
2080,flow noise,"[[318.57142857142856, 772.0], [403.51351351351354, 1064.918918918919]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2081,flow noise,"[[420.95238095238096, 1062.4761904761906], [661.4285714285714, 817.2380952380952]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2082,flow noise,"[[675.1351351351351, 1062.2162162162163], [844.7619047619048, 812.4761904761906]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2083,flow noise,"[[859.047619047619, 1064.857142857143], [1023.3333333333335, 769.6190476190477]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2084,flow noise,"[[1025.1351351351352, 1063.5675675675675], [1170.952380952381, 833.9047619047619]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2085,flow noise,"[[1217.027027027027, 1063.5675675675675], [1368.5714285714287, 893.4285714285716]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2086,flow noise,"[[1545.4054054054054, 1062.2162162162163], [1711.4285714285716, 755.3333333333334]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2087,flow noise,"[[1722.4324324324325, 1063.5675675675675], [1850.8108108108108, 967.6216216216217]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2088,flow noise,"[[1866.1904761904761, 1062.4761904761906], [2037.6190476190477, 817.2380952380952]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2089,flow noise,"[[2051.904761904762, 1060.095238095238], [2163.809523809524, 833.9047619047619]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2090,humpback,"[[409.04761904761904, 541.047619047619], [490.0, 617.6216216216217]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2091,humpback,"[[609.047619047619, 760.0952380952382], [691.3513513513514, 671.6756756756757]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
2092,humpback,"[[1738.6486486486488, 754.1081081081081], [1802.162162162162, 666.2702702702703]]",20190217T023004-File-27.png,20190217T023004-File-27Metadata
